b1093	1.2424527452256949e-06
b2323	6.21210408528646e-07
b0159	5.639691783075022e-08
b0241	0.0012467605196506207
b2708	6.211944444444446e-07
b2836	1.4203245713975694e-06
b1094	2.4411000434027778e-06
b1302	4.9670905999959304e-05
b2224	1.4203245713975694e-06
b3845	1.5801505967881945e-05
b0351	4.715015382494158e-06
b3255	6.212423366970486e-07
b0185	6.212423366970486e-07
b2316	6.212423366970486e-07
b3256	3.106211683485243e-07
b4069	1.7548278856658273e-06
b3959	2.3202795890570803e-06
b2818	6.9608387671712405e-06
b3670	4.475700106955918e-06
b3671	8.951400213911835e-06
b1849	0.0015012408032457748
b0221	8.72071624077691e-06
b3957	2.3202795890570803e-06
b0118	0.00010779038099631403
b1748	1.1601397945285401e-06
b1096	3.192816840277796e-09
b3360	1.596408420138898e-09
b1812	1.596408420138898e-09
b0474	0.0001418111240249602
b0120	2.2349717881944447e-07
b2750	8.35147360654154e-07
b1131	5.866659222363261e-06
b4177	1.5866102616287193e-06
b3018	5.548636745876736e-07
b3958	1.1601397945285401e-06
b4006	2.173507290479788e-06
b0522	1.346719349552911e-06
b0523	5.386877398211644e-06
b0092	1.109024929470486e-07
b1190	2.218049858940972e-07
b2290	7.651062829968447e-06
b2697	8.036223144795235e-06
b0774	1.596408420138889e-11
b3994	4.3736550634212416e-10
b1263	8.296558193724065e-07
b1264	4.1482790968620326e-07
b0776	1.596408420138889e-11
b0414	6.383178206595645e-10
b3960	1.1322026471761095e-06
b3172	4.528810588704438e-06
b1876	1.1322026471761095e-06
b3433	1.725950878274606e-05
b3744	1.5454631703540622e-06
b0930	1.5454631703540622e-06
b0131	9.57845052082086e-09
b4245	2.9173533580744557e-06
b4024	1.725950878274606e-05
b2574	6.905109307399675e-08
b0928	3.0288507035947366e-05
b1866	2.369189663440782e-06
b2019	8.267879409268767e-07
b3738	2.967656228201367e-05
b3736	5.935312456402734e-05
b3737	0.0002967656228201367
b3735	2.967656228201367e-05
b3733	2.967656228201367e-05
b3731	2.967656228201367e-05
b3732	8.902968684604101e-05
b3734	8.902968684604101e-05
b4214	8.35147360654154e-07
b0775	1.596408420138889e-11
b2874	1.6184282068551857e-06
b1208	4.829135470920267e-09
b2600	4.0498909743795525e-06
b2329	6.4433666445255294e-06
average_protein	0.00011052193800704417
b3040	2.061612320843874e-09
b0720	0.0003233711429889421
b3846	1.2007226291232639e-06
b2780	9.910349108619593e-07
b2421	1.670294721308308e-06
b1622	1.2304754578985244e-06
b0526	2.035321901154188e-07
b0910	3.165803963547347e-06
b2838	1.0286876637695163e-06
b3809	2.27918031343313e-06
b0175	5.548636745876736e-07
b3041	6.383178206595645e-10
b0778	1.596408420138889e-11
b1704	1.6108416611313824e-06
b3771	8.951400213911835e-06
b0031	4.55836062686626e-06
b2478	4.55836062686626e-06
b0048	9.274374627007379e-08
b2315	1.596408420138898e-09
b3058	1.2771267361111184e-08
b1062	9.724511193581518e-07
b3177	3.192816840277796e-09
b3389	1.6108416611313824e-06
b1693	3.2216833222627647e-06
b0421	4.3901231553820614e-10
b0029	4.829135470920267e-09
b0099	1.596408420138898e-09
b0103	1.1973063151026075e-09
b0425	1.1973063151026075e-09
b1098	1.8229467569986978e-07
b2251	9.114733784993489e-08
b0173	4.829135470920267e-09
b0420	8.75474271493951e-09
b1779	0.00016115093716499848
b2341	3.728431022135417e-05
b1288	6.385633680555556e-11
b0452	5.6812982855902775e-06
b3844	8.731950114034635e-06
b1773	1.569894835748289e-05
b2930	3.139789671496578e-05
b3288	5.4209417202494426e-08
b0025	2.6407379687745576e-10
b2492	0.00010028275393020027
b1612	4.087181600027747e-06
b3730	2.26262158203125e-06
b0154	2.13318655936056e-10
b4041	5.548636745876736e-07
b3608	5.548636745876736e-07
b0243	1.6253994556197e-06
b2500	6.735783575296266e-07
b1415	6.385633680555592e-09
b3729	7.542071940104167e-07
b2551	1.426296114697592e-05
b3648	2.1263422744673874e-06
b1297	4.4588467371149093e-05
b0680	8.2783372633026e-07
b0242	3.2507989112394e-06
b2688	9.260284682617808e-12
b1493	0.0002980254359997558
b1761	0.00017330705538889173
b2312	2.6943134301185063e-06
b3967	1.109024929470486e-07
b1210	2.13318655936056e-10
b2400	1.3111030878771817e-06
b3603	1.9955105251736225e-10
b3559	3.249925147372092e-06
b3560	3.249925147372092e-06
b2507	5.868970288510684e-07
b2947	3.704113873047123e-11
b2153	1.596408420138898e-08
b1277	3.1915891032978224e-10
b3875	9.180215451935671e-05
b2020	8.267879409268767e-07
b2022	8.267879409268767e-07
b2514	8.267879409268767e-07
b3805	1.33324159960035e-11
b0142	1.596408420138898e-09
b3940	2.996065693862586e-05
b0003	6.874926505707202e-06
b4013	1.2304754578985244e-06
b2021	8.267879409268767e-07
b2530	4.5739289764335506e-08
b2529	2.9920348684661096e-08
b3807	7.472105097208081e-09
b2528	7.488069308835463e-09
b1136	0.00010779038099631403
b2023	4.1339397046343833e-07
b2025	4.1339397046343833e-07
b1262	4.1482790968620326e-07
b3770	6.813734399544862e-06
b0026	1.1356223999241437e-06
b2508	1.1737940577021368e-06
b0073	3.679898715649633e-06
b0071	3.679898715649633e-06
b0072	3.679898715649633e-06
b0074	7.359797431299266e-06
b3774	1.790280042782367e-05
b0918	1.5529861111111115e-07
b3198	6.211944444444446e-07
b1215	4.6589583333333344e-07
b3747	4.109902695463498e-07
b4054	3.679898715649633e-06
b0642	1.8399493578248165e-06
b0182	7.764930555555557e-08
b2890	2.0573753275390327e-06
b0777	7.982042100694445e-12
b1092	3.1061318630642366e-07
b0635	5.54512464735243e-08
b3236	4.087181600027747e-06
b2895	6.48979932996962e-07
b2515	2.4145677354601335e-09
b2746	7.2437032063804005e-09
b2747	4.829135470920267e-09
b2942	1.1282576382990321e-07
b3829	6.152723757169351e-07
b2114	1.283004033514448e-06
b3633	1.5529861111111115e-07
b0134	1.1973063151026075e-08
b1069	6.931405809190538e-09
b2519	6.931405809190538e-09
b0529	1.24963288435031e-05
b3941	2.4610895028677402e-06
b2615	2.634073893229351e-08
b1740	1.381021861479935e-07
b0639	6.905109307399675e-08
b0109	1.381021861479935e-07
b4254	3.3966079415283285e-06
b0180	9.578450520833333e-11
b1091	1.596408420138889e-11
b0907	3.488241737677117e-09
b1281	9.724511193581518e-07
b2965	2.7937147352430558e-08
b3642	9.724511193581518e-07
b0386	8.1269972780985e-07
b0133	2.394612630205215e-09
b0087	1.109024929470486e-07
b2762	1.670294721308308e-06
b3781	1.670294721308308e-06
b0115	0.00018227809501855622
b0114	1.5189841251546351e-05
b0116	1.5189841251546351e-05
b0052	3.488241737677117e-09
b2564	1.3952966950708468e-08
b0914	6.685558912489149e-08
b2320	3.488241737677117e-09
b0902	0.000807145529551376
b3114	0.000807145529551376
b3176	3.7710359700520833e-07
b2926	4.028599017038078e-05
P04718	0.0004348336276248441
Q2RSN9	9.839808431249798e-07
Q31PL2	4.028599017038078e-05
b1713	1.5574342170930155e-06
b1714	1.5574342170930155e-06
b3493	2.995834434197363e-07
b3412	7.982042100694445e-12
b2103	2.1868275317106208e-10
b3974	1.1973063151026075e-09
b1378	3.24489966498481e-07
b0369	4.26637311872112e-10
b3956	0.0002623760876729947
b3639	2.8735351562462582e-08
b2920	1.7548278856658273e-06
b2501	0.0001310246517373169
b3380	1.8778613945045942e-06
b2599	1.5574342170930155e-06
b1702	0.0001381638126891392
b4005	6.735783575296266e-07
b2499	1.3471567150592531e-06
b2026	8.267879409268767e-07
b2476	2.0200790243293667e-06
b2557	6.735783575296266e-07
b2024	4.1339397046343833e-07
b0194	1.6253994556197e-06
b0908	1.6108416611313824e-06
b4160	5.548636745876736e-07
b2585	5.548636745876736e-07
b2458	0.0007506204016228874
b3634	7.1838378906156455e-09
b4384	1.6919075349225066e-07
b0750	1.381021861479935e-07
b4094	1.8496629355892192e-06
b1662	9.574767309893467e-10
b0415	9.574767309893467e-09
b2687	6.929353534559134e-11
b4238	6.441507975260416e-07
b4301	1.5321844760477683e-05
b4090	9.953536189468274e-06
b2751	8.35147360654154e-07
b2752	8.35147360654154e-07
b2472	2.27918031343313e-06
b3359	2.27918031343313e-06
b3607	5.010884163924924e-06
b0893	2.0529083115039495e-06
b3368	2.6664725572101217e-11
b3281	1.6108416611313824e-06
b3390	1.6108416611313824e-06
b3939	2.460950915797049e-06
b1206	1.217644851833757e-07
b0121	5.5874294704861116e-08
b1525	9.934181199991861e-05
b2763	3.340589442616616e-06
b2764	6.681178885233232e-06
b0008	1.3709258978477463e-05
b0915	7.764930555555557e-08
b0166	3.4187704701496953e-06
b3117	4.542489599696575e-06
b0004	6.874926505707202e-06
b1719	2.0485774465778034e-06
b0423	2.1868275317106208e-10
b3992	4.3736550634212416e-10
b3990	2.1868275317106208e-10
b4407	2.1868275317106208e-10
b2935	3.0643689520955365e-05
b2827	1.8229467569986978e-07
b0417	2.1868275317106208e-10
b3993	2.1868275317106208e-10
b3919	3.2645726250289125e-05
b0888	1.670294721308308e-06
b3708	8.296558193724065e-07
b1260	4.1482790968620326e-07
b1261	4.1482790968620326e-07
b3384	4.1482790968620326e-07
b3991	8.747310126842483e-10
b1637	1.2457910131369264e-06
b0179	4.6589583333333344e-07
b0085	1.109024929470486e-07
b0181	4.6589583333333344e-07
b3189	1.109024929470486e-07
b0090	1.109024929470486e-07
b0088	1.109024929470486e-07
b0091	1.109024929470486e-07
b3972	1.109024929470486e-07
b0841	1.109024929470486e-07
b0174	4.3901231553820614e-10
b0086	1.109024929470486e-07
b0096	1.5529861111111115e-07
b3803	1.3332362786050608e-11
b3804	1.3332362786050608e-11
b0524	7.764930555555557e-08
b4258	1.4989310428918549e-06
b3572	2.9978620857837097e-06
b3981	1.7941205241306557e-06
b3300	1.7941205241306557e-06
b0407	1.7941205241306557e-06
b0408	1.7941205241306557e-06
b3175	1.7941205241306557e-06
b3705	1.7941205241306557e-06
b0409	1.7941205241306557e-06
b4200	2.8256207833998636e-05
b4203	2.8256207833998636e-05
b4202	2.8256207833998636e-05
b1716	2.8256207833998636e-05
b1717	2.8256207833998636e-05
b3983	2.8256207833998636e-05
b3230	2.8256207833998636e-05
b3310	2.8256207833998636e-05
b3311	2.8256207833998636e-05
b3316	2.8256207833998636e-05
b3317	2.8256207833998636e-05
b3314	2.8256207833998636e-05
b3984	2.8256207833998636e-05
rrnO-23S	2.8256207833998636e-05
b3319	2.8256207833998636e-05
b0023	2.8256207833998636e-05
b3186	2.8256207833998636e-05
b1211	7.064051958499659e-06
b3065	2.8256207833998636e-05
b3165	2.8256207833998636e-05
b3168	8.47686235019959e-06
b3231	2.8256207833998636e-05
b0884	7.064051958499659e-06
b1480	2.8256207833998636e-05
b2609	2.8256207833998636e-05
b3320	2.8256207833998636e-05
b0911	2.8256207833998636e-05
b3637	2.8256207833998636e-05
b3312	2.8256207833998636e-05
b0170	5.086117410119754e-06
b3309	2.8256207833998636e-05
b3308	2.8256207833998636e-05
rrnO-5S	2.8256207833998636e-05
b3636	2.8256207833998636e-05
b3341	2.8256207833998636e-05
b3321	2.8256207833998636e-05
b3185	2.8256207833998636e-05
b3342	2.8256207833998636e-05
b3301	2.8256207833998636e-05
b1089	2.8256207833998636e-05
b3303	2.8256207833998636e-05
b3302	2.8256207833998636e-05
b3305	2.8256207833998636e-05
b3304	2.8256207833998636e-05
b3307	2.8256207833998636e-05
b3306	2.8256207833998636e-05
b3936	2.8256207833998636e-05
b4147	2.260496626719891e-05
b3985	2.8256207833998636e-05
b2606	2.8256207833998636e-05
b3986	0.00011302483133599455
b3315	2.8256207833998636e-05
b3313	2.8256207833998636e-05
b3340	2.260496626719891e-05
b2891	7.064051958499659e-06
b3299	2.8256207833998636e-05
b3298	2.8256207833998636e-05
b3297	2.8256207833998636e-05
b3296	2.8256207833998636e-05
b1718	5.6512415667997274e-06
b3294	2.8256207833998636e-05
b2185	2.8256207833998636e-05
b0169	2.8256207833998636e-05
b3703	2.8256207833998636e-05
b3318	2.8256207833998636e-05
rrnO-16S	2.8256207833998636e-05
b3339	0.00015258352230359265
M_gtp_c	5.651241566799727e-05
M_h2o_c	5.651241566799727e-05
b0436	7.240429405676915e-06
b0014	7.240429405676915e-06
b0015	1.448085881135383e-05
b4142	5.0683005839738404e-05
b4143	0.00010136601167947681
b2614	1.448085881135383e-05